"id","intercept_mean","slope_mean","intercept_max","slope_max","max_lev"
"LB005",2.22581699346405,0.0844169246646026,3.03921568627451,0.118679050567595,6
"LB005",2.53398692810458,0.106656346749226,3.28104575163399,0.169246646026832,7
"LB005",2.56503267973856,0.00397316821465426,3.4640522875817,0.0330237358101135,5
"LB005",2.0297385620915,0.112074303405573,2.97385620915033,0.137254901960784,5
"LB005",2.01666666666667,0.0517543859649123,2.84967320261438,0.0743034055727554,4
"LB005",1.91993464052288,0.0569659442724458,2.63398692810458,0.0794633642930856,4
"LB005",2.13169934640523,0.0908152734778121,3.08496732026144,0.137254901960784,7
"LB005",1.83398692810458,-0.00386996904024772,2.75816993464052,0.00206398348813208,3
"LB005",2.18464052287582,0.0431372549019608,2.94771241830065,0.063983488132095,4
"LB005",1.72614379084967,0.110113519091847,2.44444444444445,0.140350877192982,5
"LB005",2.47941176470588,0.125851393188854,3.43137254901961,0.147574819401445,6
"LB005",1.70849673202614,0.0479360165118679,2.50326797385621,0.0639834881320949,4
"LB005",2.38529411764706,0.0620743034055728,3.23529411764706,0.0980392156862745,6
"LB005",2.76503267973856,0.0829205366357069,3.87581699346405,0.0949432404540763,6
"LB005",2.21928104575163,0.0871517027863777,3.11111111111111,0.105263157894737,5
"LB005",2.31437908496732,0.0674922600619195,3.29411764705883,0.0918472652218782,6
"LB005",2.15980392156863,0.0884416924664603,2.66013071895425,0.117647058823529,5
"LB005",3.06503267973856,0.107481940144479,4.01960784313726,0.155830753353973,7
"LB006",1.94444444444445,0.056140350877193,2.54901960784314,0.0825593395252838,4
"LB006",2.22581699346405,0.0844169246646026,3.03921568627451,0.118679050567595,6
"LB006",2.53398692810458,0.106656346749226,3.28104575163399,0.169246646026832,7
"LB006",2.56503267973856,0.00397316821465426,3.4640522875817,0.0330237358101135,5
"LB006",2.0297385620915,0.112074303405573,2.97385620915033,0.137254901960784,5
"LB006",2.01666666666667,0.0517543859649123,2.84967320261438,0.0743034055727554,4
"LB006",1.91993464052288,0.0569659442724458,2.63398692810458,0.0794633642930856,4
"LB006",2.13169934640523,0.0908152734778121,3.08496732026144,0.137254901960784,7
"LB006",1.83398692810458,-0.00386996904024772,2.75816993464052,0.00206398348813208,3
"LB006",2.18464052287582,0.0431372549019608,2.94771241830065,0.063983488132095,4
"LB006",1.72614379084967,0.110113519091847,2.44444444444445,0.140350877192982,5
"LB006",2.47941176470588,0.125851393188854,3.43137254901961,0.147574819401445,6
"LB006",1.70849673202614,0.0479360165118679,2.50326797385621,0.0639834881320949,4
"LB006",2.38529411764706,0.0620743034055728,3.23529411764706,0.0980392156862745,6
"LB006",2.76503267973856,0.0829205366357069,3.87581699346405,0.0949432404540763,6
"LB006",2.21928104575163,0.0871517027863777,3.11111111111111,0.105263157894737,5
"LB006",2.31437908496732,0.0674922600619195,3.29411764705883,0.0918472652218782,6
"LB006",2.15980392156863,0.0884416924664603,2.66013071895425,0.117647058823529,5
"LB007",3.06503267973856,0.107481940144479,4.01960784313726,0.155830753353973,7
"LB007",1.94444444444445,0.056140350877193,2.54901960784314,0.0825593395252838,4
"LB007",2.22581699346405,0.0844169246646026,3.03921568627451,0.118679050567595,6
"LB007",2.53398692810458,0.106656346749226,3.28104575163399,0.169246646026832,7
"LB007",2.56503267973856,0.00397316821465426,3.4640522875817,0.0330237358101135,5
"LB007",2.0297385620915,0.112074303405573,2.97385620915033,0.137254901960784,5
"LB007",2.01666666666667,0.0517543859649123,2.84967320261438,0.0743034055727554,4
"LB007",1.91993464052288,0.0569659442724458,2.63398692810458,0.0794633642930856,4
"LB007",2.13169934640523,0.0908152734778121,3.08496732026144,0.137254901960784,7
"LB007",1.83398692810458,-0.00386996904024772,2.75816993464052,0.00206398348813208,3
"LB007",2.18464052287582,0.0431372549019608,2.94771241830065,0.063983488132095,4
"LB007",1.72614379084967,0.110113519091847,2.44444444444445,0.140350877192982,5
"LB007",2.47941176470588,0.125851393188854,3.43137254901961,0.147574819401445,6
"LB007",1.70849673202614,0.0479360165118679,2.50326797385621,0.0639834881320949,4
"LB007",2.38529411764706,0.0620743034055728,3.23529411764706,0.0980392156862745,6
"LB007",2.76503267973856,0.0829205366357069,3.87581699346405,0.0949432404540763,6
"LB007",2.21928104575163,0.0871517027863777,3.11111111111111,0.105263157894737,5
"LB007",2.31437908496732,0.0674922600619195,3.29411764705883,0.0918472652218782,6
"LB011",2.15980392156863,0.0884416924664603,2.66013071895425,0.117647058823529,5
"LB011",3.06503267973856,0.107481940144479,4.01960784313726,0.155830753353973,7
"LB011",1.94444444444445,0.056140350877193,2.54901960784314,0.0825593395252838,4
"LB011",2.22581699346405,0.0844169246646026,3.03921568627451,0.118679050567595,6
"LB011",2.53398692810458,0.106656346749226,3.28104575163399,0.169246646026832,7
"LB011",2.56503267973856,0.00397316821465426,3.4640522875817,0.0330237358101135,5
"LB011",2.0297385620915,0.112074303405573,2.97385620915033,0.137254901960784,5
"LB011",2.01666666666667,0.0517543859649123,2.84967320261438,0.0743034055727554,4
"LB011",1.91993464052288,0.0569659442724458,2.63398692810458,0.0794633642930856,4
"LB011",2.13169934640523,0.0908152734778121,3.08496732026144,0.137254901960784,7
"LB011",1.83398692810458,-0.00386996904024772,2.75816993464052,0.00206398348813208,3
"LB011",2.18464052287582,0.0431372549019608,2.94771241830065,0.063983488132095,4
"LB011",1.72614379084967,0.110113519091847,2.44444444444445,0.140350877192982,5
"LB011",2.47941176470588,0.125851393188854,3.43137254901961,0.147574819401445,6
"LB011",1.70849673202614,0.0479360165118679,2.50326797385621,0.0639834881320949,4
"LB011",2.38529411764706,0.0620743034055728,3.23529411764706,0.0980392156862745,6
"LB011",2.76503267973856,0.0829205366357069,3.87581699346405,0.0949432404540763,6
"LB011",2.21928104575163,0.0871517027863777,3.11111111111111,0.105263157894737,5
"LB014",2.31437908496732,0.0674922600619195,3.29411764705883,0.0918472652218782,6
"LB014",2.15980392156863,0.0884416924664603,2.66013071895425,0.117647058823529,5
"LB014",3.06503267973856,0.107481940144479,4.01960784313726,0.155830753353973,7
"LB014",1.94444444444445,0.056140350877193,2.54901960784314,0.0825593395252838,4
"LB014",2.22581699346405,0.0844169246646026,3.03921568627451,0.118679050567595,6
"LB014",2.53398692810458,0.106656346749226,3.28104575163399,0.169246646026832,7
"LB014",2.56503267973856,0.00397316821465426,3.4640522875817,0.0330237358101135,5
"LB014",2.0297385620915,0.112074303405573,2.97385620915033,0.137254901960784,5
"LB014",2.01666666666667,0.0517543859649123,2.84967320261438,0.0743034055727554,4
"LB014",1.91993464052288,0.0569659442724458,2.63398692810458,0.0794633642930856,4
"LB014",2.13169934640523,0.0908152734778121,3.08496732026144,0.137254901960784,7
"LB014",1.83398692810458,-0.00386996904024772,2.75816993464052,0.00206398348813208,3
"LB014",2.18464052287582,0.0431372549019608,2.94771241830065,0.063983488132095,4
"LB014",1.72614379084967,0.110113519091847,2.44444444444445,0.140350877192982,5
"LB014",2.47941176470588,0.125851393188854,3.43137254901961,0.147574819401445,6
"LB014",1.70849673202614,0.0479360165118679,2.50326797385621,0.0639834881320949,4
"LB014",2.38529411764706,0.0620743034055728,3.23529411764706,0.0980392156862745,6
"LB014",2.76503267973856,0.0829205366357069,3.87581699346405,0.0949432404540763,6
"LB016",2.21928104575163,0.0871517027863777,3.11111111111111,0.105263157894737,5
"LB016",2.31437908496732,0.0674922600619195,3.29411764705883,0.0918472652218782,6
"LB016",2.15980392156863,0.0884416924664603,2.66013071895425,0.117647058823529,5
"LB016",3.06503267973856,0.107481940144479,4.01960784313726,0.155830753353973,7
"LB016",1.94444444444445,0.056140350877193,2.54901960784314,0.0825593395252838,4
"LB016",2.22581699346405,0.0844169246646026,3.03921568627451,0.118679050567595,6
"LB016",2.53398692810458,0.106656346749226,3.28104575163399,0.169246646026832,7
"LB016",2.56503267973856,0.00397316821465426,3.4640522875817,0.0330237358101135,5
"LB016",2.0297385620915,0.112074303405573,2.97385620915033,0.137254901960784,5
"LB016",2.01666666666667,0.0517543859649123,2.84967320261438,0.0743034055727554,4
"LB016",1.91993464052288,0.0569659442724458,2.63398692810458,0.0794633642930856,4
"LB016",2.13169934640523,0.0908152734778121,3.08496732026144,0.137254901960784,7
"LB016",1.83398692810458,-0.00386996904024772,2.75816993464052,0.00206398348813208,3
"LB016",2.18464052287582,0.0431372549019608,2.94771241830065,0.063983488132095,4
"LB016",1.72614379084967,0.110113519091847,2.44444444444445,0.140350877192982,5
"LB016",2.47941176470588,0.125851393188854,3.43137254901961,0.147574819401445,6
"LB016",1.70849673202614,0.0479360165118679,2.50326797385621,0.0639834881320949,4
"LB016",2.38529411764706,0.0620743034055728,3.23529411764706,0.0980392156862745,6
"LB018",2.76503267973856,0.0829205366357069,3.87581699346405,0.0949432404540763,6
"LB018",2.21928104575163,0.0871517027863777,3.11111111111111,0.105263157894737,5
"LB018",2.31437908496732,0.0674922600619195,3.29411764705883,0.0918472652218782,6
"LB018",2.15980392156863,0.0884416924664603,2.66013071895425,0.117647058823529,5
"LB018",3.06503267973856,0.107481940144479,4.01960784313726,0.155830753353973,7
"LB018",1.94444444444445,0.056140350877193,2.54901960784314,0.0825593395252838,4
"LB018",2.22581699346405,0.0844169246646026,3.03921568627451,0.118679050567595,6
"LB018",2.53398692810458,0.106656346749226,3.28104575163399,0.169246646026832,7
"LB018",2.56503267973856,0.00397316821465426,3.4640522875817,0.0330237358101135,5
"LB018",2.0297385620915,0.112074303405573,2.97385620915033,0.137254901960784,5
"LB018",2.01666666666667,0.0517543859649123,2.84967320261438,0.0743034055727554,4
"LB018",1.91993464052288,0.0569659442724458,2.63398692810458,0.0794633642930856,4
"LB018",2.13169934640523,0.0908152734778121,3.08496732026144,0.137254901960784,7
"LB018",1.83398692810458,-0.00386996904024772,2.75816993464052,0.00206398348813208,3
"LB018",2.18464052287582,0.0431372549019608,2.94771241830065,0.063983488132095,4
"LB018",1.72614379084967,0.110113519091847,2.44444444444445,0.140350877192982,5
"LB018",2.47941176470588,0.125851393188854,3.43137254901961,0.147574819401445,6
"LB018",1.70849673202614,0.0479360165118679,2.50326797385621,0.0639834881320949,4
"LB019",2.38529411764706,0.0620743034055728,3.23529411764706,0.0980392156862745,6
"LB019",2.76503267973856,0.0829205366357069,3.87581699346405,0.0949432404540763,6
"LB019",2.21928104575163,0.0871517027863777,3.11111111111111,0.105263157894737,5
"LB019",2.31437908496732,0.0674922600619195,3.29411764705883,0.0918472652218782,6
"LB019",2.15980392156863,0.0884416924664603,2.66013071895425,0.117647058823529,5
"LB019",3.06503267973856,0.107481940144479,4.01960784313726,0.155830753353973,7
"LB019",1.94444444444445,0.056140350877193,2.54901960784314,0.0825593395252838,4
"LB019",2.22581699346405,0.0844169246646026,3.03921568627451,0.118679050567595,6
"LB019",2.53398692810458,0.106656346749226,3.28104575163399,0.169246646026832,7
"LB019",2.56503267973856,0.00397316821465426,3.4640522875817,0.0330237358101135,5
"LB019",2.0297385620915,0.112074303405573,2.97385620915033,0.137254901960784,5
"LB019",2.01666666666667,0.0517543859649123,2.84967320261438,0.0743034055727554,4
"LB019",1.91993464052288,0.0569659442724458,2.63398692810458,0.0794633642930856,4
"LB019",2.13169934640523,0.0908152734778121,3.08496732026144,0.137254901960784,7
"LB019",1.83398692810458,-0.00386996904024772,2.75816993464052,0.00206398348813208,3
"LB019",2.18464052287582,0.0431372549019608,2.94771241830065,0.063983488132095,4
"LB019",1.72614379084967,0.110113519091847,2.44444444444445,0.140350877192982,5
"LB019",2.47941176470588,0.125851393188854,3.43137254901961,0.147574819401445,6
"LB021",1.70849673202614,0.0479360165118679,2.50326797385621,0.0639834881320949,4
"LB021",2.38529411764706,0.0620743034055728,3.23529411764706,0.0980392156862745,6
"LB021",2.76503267973856,0.0829205366357069,3.87581699346405,0.0949432404540763,6
"LB021",2.21928104575163,0.0871517027863777,3.11111111111111,0.105263157894737,5
"LB021",2.31437908496732,0.0674922600619195,3.29411764705883,0.0918472652218782,6
"LB021",2.15980392156863,0.0884416924664603,2.66013071895425,0.117647058823529,5
"LB021",3.06503267973856,0.107481940144479,4.01960784313726,0.155830753353973,7
"LB021",1.94444444444445,0.056140350877193,2.54901960784314,0.0825593395252838,4
"LB021",2.22581699346405,0.0844169246646026,3.03921568627451,0.118679050567595,6
"LB021",2.53398692810458,0.106656346749226,3.28104575163399,0.169246646026832,7
"LB021",2.56503267973856,0.00397316821465426,3.4640522875817,0.0330237358101135,5
"LB021",2.0297385620915,0.112074303405573,2.97385620915033,0.137254901960784,5
"LB021",2.01666666666667,0.0517543859649123,2.84967320261438,0.0743034055727554,4
"LB021",1.91993464052288,0.0569659442724458,2.63398692810458,0.0794633642930856,4
"LB021",2.13169934640523,0.0908152734778121,3.08496732026144,0.137254901960784,7
"LB021",1.83398692810458,-0.00386996904024772,2.75816993464052,0.00206398348813208,3
"LB021",2.18464052287582,0.0431372549019608,2.94771241830065,0.063983488132095,4
"LB021",1.72614379084967,0.110113519091847,2.44444444444445,0.140350877192982,5
"LB023",2.47941176470588,0.125851393188854,3.43137254901961,0.147574819401445,6
"LB023",1.70849673202614,0.0479360165118679,2.50326797385621,0.0639834881320949,4
"LB023",2.38529411764706,0.0620743034055728,3.23529411764706,0.0980392156862745,6
"LB023",2.76503267973856,0.0829205366357069,3.87581699346405,0.0949432404540763,6
"LB023",2.21928104575163,0.0871517027863777,3.11111111111111,0.105263157894737,5
"LB023",2.31437908496732,0.0674922600619195,3.29411764705883,0.0918472652218782,6
"LB023",2.15980392156863,0.0884416924664603,2.66013071895425,0.117647058823529,5
"LB023",3.06503267973856,0.107481940144479,4.01960784313726,0.155830753353973,7
"LB023",1.94444444444445,0.056140350877193,2.54901960784314,0.0825593395252838,4
"LB023",2.22581699346405,0.0844169246646026,3.03921568627451,0.118679050567595,6
"LB023",2.53398692810458,0.106656346749226,3.28104575163399,0.169246646026832,7
"LB023",2.56503267973856,0.00397316821465426,3.4640522875817,0.0330237358101135,5
"LB023",2.0297385620915,0.112074303405573,2.97385620915033,0.137254901960784,5
"LB023",2.01666666666667,0.0517543859649123,2.84967320261438,0.0743034055727554,4
"LB023",1.91993464052288,0.0569659442724458,2.63398692810458,0.0794633642930856,4
"LB023",2.13169934640523,0.0908152734778121,3.08496732026144,0.137254901960784,7
"LB023",1.83398692810458,-0.00386996904024772,2.75816993464052,0.00206398348813208,3
"LB023",2.18464052287582,0.0431372549019608,2.94771241830065,0.063983488132095,4
"LB024",1.72614379084967,0.110113519091847,2.44444444444445,0.140350877192982,5
"LB024",2.47941176470588,0.125851393188854,3.43137254901961,0.147574819401445,6
"LB024",1.70849673202614,0.0479360165118679,2.50326797385621,0.0639834881320949,4
"LB024",2.38529411764706,0.0620743034055728,3.23529411764706,0.0980392156862745,6
"LB024",2.76503267973856,0.0829205366357069,3.87581699346405,0.0949432404540763,6
"LB024",2.21928104575163,0.0871517027863777,3.11111111111111,0.105263157894737,5
"LB024",2.31437908496732,0.0674922600619195,3.29411764705883,0.0918472652218782,6
"LB024",2.15980392156863,0.0884416924664603,2.66013071895425,0.117647058823529,5
"LB024",3.06503267973856,0.107481940144479,4.01960784313726,0.155830753353973,7
"LB024",1.94444444444445,0.056140350877193,2.54901960784314,0.0825593395252838,4
"LB024",2.22581699346405,0.0844169246646026,3.03921568627451,0.118679050567595,6
"LB024",2.53398692810458,0.106656346749226,3.28104575163399,0.169246646026832,7
"LB024",2.56503267973856,0.00397316821465426,3.4640522875817,0.0330237358101135,5
"LB024",2.0297385620915,0.112074303405573,2.97385620915033,0.137254901960784,5
"LB024",2.01666666666667,0.0517543859649123,2.84967320261438,0.0743034055727554,4
"LB024",1.91993464052288,0.0569659442724458,2.63398692810458,0.0794633642930856,4
"LB024",2.13169934640523,0.0908152734778121,3.08496732026144,0.137254901960784,7
"LB024",1.83398692810458,-0.00386996904024772,2.75816993464052,0.00206398348813208,3
"LB027",2.18464052287582,0.0431372549019608,2.94771241830065,0.063983488132095,4
"LB027",1.72614379084967,0.110113519091847,2.44444444444445,0.140350877192982,5
"LB027",2.47941176470588,0.125851393188854,3.43137254901961,0.147574819401445,6
"LB027",1.70849673202614,0.0479360165118679,2.50326797385621,0.0639834881320949,4
"LB027",2.38529411764706,0.0620743034055728,3.23529411764706,0.0980392156862745,6
"LB027",2.76503267973856,0.0829205366357069,3.87581699346405,0.0949432404540763,6
"LB027",2.21928104575163,0.0871517027863777,3.11111111111111,0.105263157894737,5
"LB027",2.31437908496732,0.0674922600619195,3.29411764705883,0.0918472652218782,6
"LB027",2.15980392156863,0.0884416924664603,2.66013071895425,0.117647058823529,5
"LB027",3.06503267973856,0.107481940144479,4.01960784313726,0.155830753353973,7
"LB027",1.94444444444445,0.056140350877193,2.54901960784314,0.0825593395252838,4
"LB027",2.22581699346405,0.0844169246646026,3.03921568627451,0.118679050567595,6
"LB027",2.53398692810458,0.106656346749226,3.28104575163399,0.169246646026832,7
"LB027",2.56503267973856,0.00397316821465426,3.4640522875817,0.0330237358101135,5
"LB027",2.0297385620915,0.112074303405573,2.97385620915033,0.137254901960784,5
"LB027",2.01666666666667,0.0517543859649123,2.84967320261438,0.0743034055727554,4
"LB027",1.91993464052288,0.0569659442724458,2.63398692810458,0.0794633642930856,4
"LB027",2.13169934640523,0.0908152734778121,3.08496732026144,0.137254901960784,7
"LB029",1.83398692810458,-0.00386996904024772,2.75816993464052,0.00206398348813208,3
"LB029",2.18464052287582,0.0431372549019608,2.94771241830065,0.063983488132095,4
"LB029",1.72614379084967,0.110113519091847,2.44444444444445,0.140350877192982,5
"LB029",2.47941176470588,0.125851393188854,3.43137254901961,0.147574819401445,6
"LB029",1.70849673202614,0.0479360165118679,2.50326797385621,0.0639834881320949,4
"LB029",2.38529411764706,0.0620743034055728,3.23529411764706,0.0980392156862745,6
"LB029",2.76503267973856,0.0829205366357069,3.87581699346405,0.0949432404540763,6
"LB029",2.21928104575163,0.0871517027863777,3.11111111111111,0.105263157894737,5
"LB029",2.31437908496732,0.0674922600619195,3.29411764705883,0.0918472652218782,6
"LB029",2.15980392156863,0.0884416924664603,2.66013071895425,0.117647058823529,5
"LB029",3.06503267973856,0.107481940144479,4.01960784313726,0.155830753353973,7
"LB029",1.94444444444445,0.056140350877193,2.54901960784314,0.0825593395252838,4
"LB029",2.22581699346405,0.0844169246646026,3.03921568627451,0.118679050567595,6
"LB029",2.53398692810458,0.106656346749226,3.28104575163399,0.169246646026832,7
"LB029",2.56503267973856,0.00397316821465426,3.4640522875817,0.0330237358101135,5
"LB029",2.0297385620915,0.112074303405573,2.97385620915033,0.137254901960784,5
"LB029",2.01666666666667,0.0517543859649123,2.84967320261438,0.0743034055727554,4
"LB029",1.91993464052288,0.0569659442724458,2.63398692810458,0.0794633642930856,4
"LB033",2.13169934640523,0.0908152734778121,3.08496732026144,0.137254901960784,7
"LB033",1.83398692810458,-0.00386996904024772,2.75816993464052,0.00206398348813208,3
"LB033",2.18464052287582,0.0431372549019608,2.94771241830065,0.063983488132095,4
"LB033",1.72614379084967,0.110113519091847,2.44444444444445,0.140350877192982,5
"LB033",2.47941176470588,0.125851393188854,3.43137254901961,0.147574819401445,6
"LB033",1.70849673202614,0.0479360165118679,2.50326797385621,0.0639834881320949,4
"LB033",2.38529411764706,0.0620743034055728,3.23529411764706,0.0980392156862745,6
"LB033",2.76503267973856,0.0829205366357069,3.87581699346405,0.0949432404540763,6
"LB033",2.21928104575163,0.0871517027863777,3.11111111111111,0.105263157894737,5
"LB033",2.31437908496732,0.0674922600619195,3.29411764705883,0.0918472652218782,6
"LB033",2.15980392156863,0.0884416924664603,2.66013071895425,0.117647058823529,5
"LB033",3.06503267973856,0.107481940144479,4.01960784313726,0.155830753353973,7
"LB033",1.94444444444445,0.056140350877193,2.54901960784314,0.0825593395252838,4
"LB033",2.22581699346405,0.0844169246646026,3.03921568627451,0.118679050567595,6
"LB033",2.53398692810458,0.106656346749226,3.28104575163399,0.169246646026832,7
"LB033",2.56503267973856,0.00397316821465426,3.4640522875817,0.0330237358101135,5
"LB033",2.0297385620915,0.112074303405573,2.97385620915033,0.137254901960784,5
"LB033",2.01666666666667,0.0517543859649123,2.84967320261438,0.0743034055727554,4
"LB039",1.91993464052288,0.0569659442724458,2.63398692810458,0.0794633642930856,4
"LB039",2.13169934640523,0.0908152734778121,3.08496732026144,0.137254901960784,7
"LB039",1.83398692810458,-0.00386996904024772,2.75816993464052,0.00206398348813208,3
"LB039",2.18464052287582,0.0431372549019608,2.94771241830065,0.063983488132095,4
"LB039",1.72614379084967,0.110113519091847,2.44444444444445,0.140350877192982,5
"LB039",2.47941176470588,0.125851393188854,3.43137254901961,0.147574819401445,6
"LB039",1.70849673202614,0.0479360165118679,2.50326797385621,0.0639834881320949,4
"LB039",2.38529411764706,0.0620743034055728,3.23529411764706,0.0980392156862745,6
"LB039",2.76503267973856,0.0829205366357069,3.87581699346405,0.0949432404540763,6
"LB039",2.21928104575163,0.0871517027863777,3.11111111111111,0.105263157894737,5
"LB039",2.31437908496732,0.0674922600619195,3.29411764705883,0.0918472652218782,6
"LB039",2.15980392156863,0.0884416924664603,2.66013071895425,0.117647058823529,5
"LB039",3.06503267973856,0.107481940144479,4.01960784313726,0.155830753353973,7
"LB039",1.94444444444445,0.056140350877193,2.54901960784314,0.0825593395252838,4
"LB039",2.22581699346405,0.0844169246646026,3.03921568627451,0.118679050567595,6
"LB039",2.53398692810458,0.106656346749226,3.28104575163399,0.169246646026832,7
"LB039",2.56503267973856,0.00397316821465426,3.4640522875817,0.0330237358101135,5
"LB039",2.0297385620915,0.112074303405573,2.97385620915033,0.137254901960784,5
"LB044",2.01666666666667,0.0517543859649123,2.84967320261438,0.0743034055727554,4
"LB044",1.91993464052288,0.0569659442724458,2.63398692810458,0.0794633642930856,4
"LB044",2.13169934640523,0.0908152734778121,3.08496732026144,0.137254901960784,7
"LB044",1.83398692810458,-0.00386996904024772,2.75816993464052,0.00206398348813208,3
"LB044",2.18464052287582,0.0431372549019608,2.94771241830065,0.063983488132095,4
"LB044",1.72614379084967,0.110113519091847,2.44444444444445,0.140350877192982,5
"LB044",2.47941176470588,0.125851393188854,3.43137254901961,0.147574819401445,6
"LB044",1.70849673202614,0.0479360165118679,2.50326797385621,0.0639834881320949,4
"LB044",2.38529411764706,0.0620743034055728,3.23529411764706,0.0980392156862745,6
"LB044",2.76503267973856,0.0829205366357069,3.87581699346405,0.0949432404540763,6
"LB044",2.21928104575163,0.0871517027863777,3.11111111111111,0.105263157894737,5
"LB044",2.31437908496732,0.0674922600619195,3.29411764705883,0.0918472652218782,6
"LB044",2.15980392156863,0.0884416924664603,2.66013071895425,0.117647058823529,5
"LB044",3.06503267973856,0.107481940144479,4.01960784313726,0.155830753353973,7
"LB044",1.94444444444445,0.056140350877193,2.54901960784314,0.0825593395252838,4
"LB044",2.22581699346405,0.0844169246646026,3.03921568627451,0.118679050567595,6
"LB044",2.53398692810458,0.106656346749226,3.28104575163399,0.169246646026832,7
"LB044",2.56503267973856,0.00397316821465426,3.4640522875817,0.0330237358101135,5
"LB045",2.0297385620915,0.112074303405573,2.97385620915033,0.137254901960784,5
"LB045",2.01666666666667,0.0517543859649123,2.84967320261438,0.0743034055727554,4
"LB045",1.91993464052288,0.0569659442724458,2.63398692810458,0.0794633642930856,4
"LB045",2.13169934640523,0.0908152734778121,3.08496732026144,0.137254901960784,7
"LB045",1.83398692810458,-0.00386996904024772,2.75816993464052,0.00206398348813208,3
"LB045",2.18464052287582,0.0431372549019608,2.94771241830065,0.063983488132095,4
"LB045",1.72614379084967,0.110113519091847,2.44444444444445,0.140350877192982,5
"LB045",2.47941176470588,0.125851393188854,3.43137254901961,0.147574819401445,6
"LB045",1.70849673202614,0.0479360165118679,2.50326797385621,0.0639834881320949,4
"LB045",2.38529411764706,0.0620743034055728,3.23529411764706,0.0980392156862745,6
"LB045",2.76503267973856,0.0829205366357069,3.87581699346405,0.0949432404540763,6
"LB045",2.21928104575163,0.0871517027863777,3.11111111111111,0.105263157894737,5
"LB045",2.31437908496732,0.0674922600619195,3.29411764705883,0.0918472652218782,6
"LB045",2.15980392156863,0.0884416924664603,2.66013071895425,0.117647058823529,5
"LB045",3.06503267973856,0.107481940144479,4.01960784313726,0.155830753353973,7
"LB045",1.94444444444445,0.056140350877193,2.54901960784314,0.0825593395252838,4
"LB045",2.22581699346405,0.0844169246646026,3.03921568627451,0.118679050567595,6
"LB045",2.53398692810458,0.106656346749226,3.28104575163399,0.169246646026832,7
"LB047",2.56503267973856,0.00397316821465426,3.4640522875817,0.0330237358101135,5
"LB047",2.0297385620915,0.112074303405573,2.97385620915033,0.137254901960784,5
"LB047",2.01666666666667,0.0517543859649123,2.84967320261438,0.0743034055727554,4
"LB047",1.91993464052288,0.0569659442724458,2.63398692810458,0.0794633642930856,4
"LB047",2.13169934640523,0.0908152734778121,3.08496732026144,0.137254901960784,7
"LB047",1.83398692810458,-0.00386996904024772,2.75816993464052,0.00206398348813208,3
"LB047",2.18464052287582,0.0431372549019608,2.94771241830065,0.063983488132095,4
"LB047",1.72614379084967,0.110113519091847,2.44444444444445,0.140350877192982,5
"LB047",2.47941176470588,0.125851393188854,3.43137254901961,0.147574819401445,6
"LB047",1.70849673202614,0.0479360165118679,2.50326797385621,0.0639834881320949,4
"LB047",2.38529411764706,0.0620743034055728,3.23529411764706,0.0980392156862745,6
"LB047",2.76503267973856,0.0829205366357069,3.87581699346405,0.0949432404540763,6
"LB047",2.21928104575163,0.0871517027863777,3.11111111111111,0.105263157894737,5
"LB047",2.31437908496732,0.0674922600619195,3.29411764705883,0.0918472652218782,6
"LB047",2.15980392156863,0.0884416924664603,2.66013071895425,0.117647058823529,5
"LB047",3.06503267973856,0.107481940144479,4.01960784313726,0.155830753353973,7
"LB047",1.94444444444445,0.056140350877193,2.54901960784314,0.0825593395252838,4
"LB047",2.22581699346405,0.0844169246646026,3.03921568627451,0.118679050567595,6
"LB048",2.53398692810458,0.106656346749226,3.28104575163399,0.169246646026832,7
"LB048",2.56503267973856,0.00397316821465426,3.4640522875817,0.0330237358101135,5
"LB048",2.0297385620915,0.112074303405573,2.97385620915033,0.137254901960784,5
"LB048",2.01666666666667,0.0517543859649123,2.84967320261438,0.0743034055727554,4
"LB048",1.91993464052288,0.0569659442724458,2.63398692810458,0.0794633642930856,4
"LB048",2.13169934640523,0.0908152734778121,3.08496732026144,0.137254901960784,7
"LB048",1.83398692810458,-0.00386996904024772,2.75816993464052,0.00206398348813208,3
"LB048",2.18464052287582,0.0431372549019608,2.94771241830065,0.063983488132095,4
"LB048",1.72614379084967,0.110113519091847,2.44444444444445,0.140350877192982,5
"LB048",2.47941176470588,0.125851393188854,3.43137254901961,0.147574819401445,6
"LB048",1.70849673202614,0.0479360165118679,2.50326797385621,0.0639834881320949,4
"LB048",2.38529411764706,0.0620743034055728,3.23529411764706,0.0980392156862745,6
"LB048",2.76503267973856,0.0829205366357069,3.87581699346405,0.0949432404540763,6
"LB048",2.21928104575163,0.0871517027863777,3.11111111111111,0.105263157894737,5
"LB048",2.31437908496732,0.0674922600619195,3.29411764705883,0.0918472652218782,6
"LB048",2.15980392156863,0.0884416924664603,2.66013071895425,0.117647058823529,5
"LB048",3.06503267973856,0.107481940144479,4.01960784313726,0.155830753353973,7
"LB048",1.94444444444445,0.056140350877193,2.54901960784314,0.0825593395252838,4
